Id_Producto,Id_Tienda,INCUMPLIMIENTO
39p,6241t,NO SE DETECTO INCUMPLIMIENTO
39p,6250t,NO SE DETECTO INCUMPLIMIENTO
39p,6255t,NO SE DETECTO INCUMPLIMIENTO
39p,6271t,NO SE DETECTO INCUMPLIMIENTO
63p,6271t,NO SE DETECTO INCUMPLIMIENTO
39p,6290t,NO SE DETECTO INCUMPLIMIENTO
39p,6339t,NO SE DETECTO INCUMPLIMIENTO
39p,6363t,NO SE DETECTO INCUMPLIMIENTO
39p,6429t,NO SE DETECTO INCUMPLIMIENTO
60p,6429t,NO SE DETECTO INCUMPLIMIENTO
39p,7470t,NO SE DETECTO INCUMPLIMIENTO
39p,7558t,NO SE DETECTO INCUMPLIMIENTO
39p,7559t,NO SE DETECTO INCUMPLIMIENTO
39p,7560t,NO SE DETECTO INCUMPLIMIENTO
39p,7561t,NO SE DETECTO INCUMPLIMIENTO
39p,7562t,NO SE DETECTO INCUMPLIMIENTO
39p,7563t,NO SE DETECTO INCUMPLIMIENTO
39p,7564t,NO SE DETECTO INCUMPLIMIENTO
39p,7565t,NO SE DETECTO INCUMPLIMIENTO
39p,7566t,NO SE DETECTO INCUMPLIMIENTO
39p,7567t,NO SE DETECTO INCUMPLIMIENTO
39p,7568t,NO SE DETECTO INCUMPLIMIENTO
39p,7571t,NO SE DETECTO INCUMPLIMIENTO
39p,7572t,NO SE DETECTO INCUMPLIMIENTO
39p,7573t,NO SE DETECTO INCUMPLIMIENTO
39p,7574t,NO SE DETECTO INCUMPLIMIENTO
39p,7575t,NO SE DETECTO INCUMPLIMIENTO
39p,7596t,NO SE DETECTO INCUMPLIMIENTO
39p,7598t,NO SE DETECTO INCUMPLIMIENTO
39p,7738t,NO SE DETECTO INCUMPLIMIENTO
39p,7902t,NO SE DETECTO INCUMPLIMIENTO
162p,7902t,NO SE DETECTO INCUMPLIMIENTO
39p,7971t,NO SE DETECTO INCUMPLIMIENTO
42p,7971t,NO SE DETECTO INCUMPLIMIENTO
39p,8040t,NO SE DETECTO INCUMPLIMIENTO
60p,8040t,NO SE DETECTO INCUMPLIMIENTO
72p,8040t,NO SE DETECTO INCUMPLIMIENTO
81p,8040t,NO SE DETECTO INCUMPLIMIENTO
258p,8040t,NO SE DETECTO INCUMPLIMIENTO
39p,8041t,NO SE DETECTO INCUMPLIMIENTO
39p,8042t,NO SE DETECTO INCUMPLIMIENTO
39p,8520t,NO SE DETECTO INCUMPLIMIENTO
39p,8521t,NO SE DETECTO INCUMPLIMIENTO
39p,8537t,NO SE DETECTO INCUMPLIMIENTO
39p,8583t,NO SE DETECTO INCUMPLIMIENTO
39p,9909t,NO SE DETECTO INCUMPLIMIENTO
63p,9909t,NO SE DETECTO INCUMPLIMIENTO
39p,9911t,NO SE DETECTO INCUMPLIMIENTO
90p,9911t,NO SE DETECTO INCUMPLIMIENTO
162p,9911t,NO SE DETECTO INCUMPLIMIENTO
39p,10026t,NO SE DETECTO INCUMPLIMIENTO
39p,10031t,NO SE DETECTO INCUMPLIMIENTO
318p,10031t,NO SE DETECTO INCUMPLIMIENTO
39p,10123t,NO SE DETECTO INCUMPLIMIENTO
90p,10123t,NO SE DETECTO INCUMPLIMIENTO
39p,10124t,NO SE DETECTO INCUMPLIMIENTO
39p,10130t,NO SE DETECTO INCUMPLIMIENTO
39p,10147t,NO SE DETECTO INCUMPLIMIENTO
40p,93t,Producto Caducado
40p,543t,NO SE DETECTO INCUMPLIMIENTO
40p,910t,NO SE DETECTO INCUMPLIMIENTO
40p,1627t,NO SE DETECTO INCUMPLIMIENTO
43p,1627t,NO SE DETECTO INCUMPLIMIENTO
108p,1627t,NO SE DETECTO INCUMPLIMIENTO
130p,1627t,NO SE DETECTO INCUMPLIMIENTO
150p,1627t,NO SE DETECTO INCUMPLIMIENTO
40p,2284t,NO SE DETECTO INCUMPLIMIENTO
128p,2284t,NO SE DETECTO INCUMPLIMIENTO
40p,2289t,NO SE DETECTO INCUMPLIMIENTO
128p,2289t,NO SE DETECTO INCUMPLIMIENTO
40p,2375t,NO SE DETECTO INCUMPLIMIENTO
112p,2375t,NO SE DETECTO INCUMPLIMIENTO
40p,2380t,NO SE DETECTO INCUMPLIMIENTO
40p,2381t,NO SE DETECTO INCUMPLIMIENTO
128p,2381t,NO SE DETECTO INCUMPLIMIENTO
40p,2384t,NO SE DETECTO INCUMPLIMIENTO
40p,2386t,NO SE DETECTO INCUMPLIMIENTO
40p,2279t,NO SE DETECTO INCUMPLIMIENTO
43p,2279t,NO SE DETECTO INCUMPLIMIENTO
94p,2279t,NO SE DETECTO INCUMPLIMIENTO
40p,2530t,NO SE DETECTO INCUMPLIMIENTO
128p,2530t,NO SE DETECTO INCUMPLIMIENTO
40p,2545t,NO SE DETECTO INCUMPLIMIENTO
156p,2545t,NO SE DETECTO INCUMPLIMIENTO
40p,2597t,NO SE DETECTO INCUMPLIMIENTO
156p,2597t,NO SE DETECTO INCUMPLIMIENTO
223p,2597t,NO SE DETECTO INCUMPLIMIENTO
40p,2915t,NO SE DETECTO INCUMPLIMIENTO
122p,2915t,NO SE DETECTO INCUMPLIMIENTO
135p,2915t,NO SE DETECTO INCUMPLIMIENTO
40p,2941t,NO SE DETECTO INCUMPLIMIENTO
66p,2941t,NO SE DETECTO INCUMPLIMIENTO
123p,2941t,NO SE DETECTO INCUMPLIMIENTO
223p,2941t,NO SE DETECTO INCUMPLIMIENTO
40p,3467t,NO SE DETECTO INCUMPLIMIENTO
130p,3467t,NO SE DETECTO INCUMPLIMIENTO
40p,3918t,NO SE DETECTO INCUMPLIMIENTO
94p,3918t,NO SE DETECTO INCUMPLIMIENTO
127p,3918t,NO SE DETECTO INCUMPLIMIENTO
132p,3918t,NO SE DETECTO INCUMPLIMIENTO
40p,3922t,NO SE DETECTO INCUMPLIMIENTO
94p,3922t,NO SE DETECTO INCUMPLIMIENTO
135p,3922t,NO SE DETECTO INCUMPLIMIENTO
142p,3922t,NO SE DETECTO INCUMPLIMIENTO
40p,3939t,NO SE DETECTO INCUMPLIMIENTO
57p,3939t,NO SE DETECTO INCUMPLIMIENTO
127p,3939t,NO SE DETECTO INCUMPLIMIENTO
142p,3939t,NO SE DETECTO INCUMPLIMIENTO
40p,3944t,NO SE DETECTO INCUMPLIMIENTO
94p,3944t,NO SE DETECTO INCUMPLIMIENTO
127p,3944t,NO SE DETECTO INCUMPLIMIENTO
40p,5167t,NO SE DETECTO INCUMPLIMIENTO
161p,5167t,NO SE DETECTO INCUMPLIMIENTO
40p,5291t,NO SE DETECTO INCUMPLIMIENTO
135p,5291t,NO SE DETECTO INCUMPLIMIENTO
40p,5314t,NO SE DETECTO INCUMPLIMIENTO
40p,5488t,NO SE DETECTO INCUMPLIMIENTO
40p,5492t,NO SE DETECTO INCUMPLIMIENTO
130p,5492t,NO SE DETECTO INCUMPLIMIENTO
40p,5493t,NO SE DETECTO INCUMPLIMIENTO
57p,5493t,NO SE DETECTO INCUMPLIMIENTO
40p,5495t,NO SE DETECTO INCUMPLIMIENTO
40p,5565t,NO SE DETECTO INCUMPLIMIENTO
40p,6197t,NO SE DETECTO INCUMPLIMIENTO
130p,6197t,NO SE DETECTO INCUMPLIMIENTO
139p,6197t,NO SE DETECTO INCUMPLIMIENTO
40p,6259t,NO SE DETECTO INCUMPLIMIENTO
41p,6259t,NO SE DETECTO INCUMPLIMIENTO
122p,6259t,NO SE DETECTO INCUMPLIMIENTO
40p,6335t,NO SE DETECTO INCUMPLIMIENTO
134p,6335t,NO SE DETECTO INCUMPLIMIENTO
40p,6361t,NO SE DETECTO INCUMPLIMIENTO
134p,6361t,NO SE DETECTO INCUMPLIMIENTO
40p,7172t,NO SE DETECTO INCUMPLIMIENTO
127p,7172t,NO SE DETECTO INCUMPLIMIENTO
156p,7172t,NO SE DETECTO INCUMPLIMIENTO
253p,7172t,NO SE DETECTO INCUMPLIMIENTO
40p,7446t,NO SE DETECTO INCUMPLIMIENTO
40p,9041t,NO SE DETECTO INCUMPLIMIENTO
131p,9041t,NO SE DETECTO INCUMPLIMIENTO
256p,9041t,NO SE DETECTO INCUMPLIMIENTO
40p,9252t,NO SE DETECTO INCUMPLIMIENTO
129p,9252t,NO SE DETECTO INCUMPLIMIENTO
40p,9337t,NO SE DETECTO INCUMPLIMIENTO
57p,9337t,NO SE DETECTO INCUMPLIMIENTO
40p,10366t,NO SE DETECTO INCUMPLIMIENTO
40p,10379t,NO SE DETECTO INCUMPLIMIENTO
40p,10381t,NO SE DETECTO INCUMPLIMIENTO
40p,10387t,NO SE DETECTO INCUMPLIMIENTO
40p,8051t,NO SE DETECTO INCUMPLIMIENTO
51p,8051t,NO SE DETECTO INCUMPLIMIENTO
40p,10405t,NO SE DETECTO INCUMPLIMIENTO
40p,10436t,NO SE DETECTO INCUMPLIMIENTO
40p,10437t,NO SE DETECTO INCUMPLIMIENTO
40p,10443t,NO SE DETECTO INCUMPLIMIENTO
132p,10443t,NO SE DETECTO INCUMPLIMIENTO
40p,10444t,NO SE DETECTO INCUMPLIMIENTO
40p,10445t,NO SE DETECTO INCUMPLIMIENTO
40p,10447t,NO SE DETECTO INCUMPLIMIENTO
40p,10448t,NO SE DETECTO INCUMPLIMIENTO
40p,10449t,NO SE DETECTO INCUMPLIMIENTO
40p,10450t,NO SE DETECTO INCUMPLIMIENTO
40p,10451t,NO SE DETECTO INCUMPLIMIENTO
40p,10457t,NO SE DETECTO INCUMPLIMIENTO
128p,10457t,NO SE DETECTO INCUMPLIMIENTO
132p,10457t,NO SE DETECTO INCUMPLIMIENTO
233p,10457t,NO SE DETECTO INCUMPLIMIENTO
40p,10458t,NO SE DETECTO INCUMPLIMIENTO
40p,10459t,NO SE DETECTO INCUMPLIMIENTO
40p,10495t,NO SE DETECTO INCUMPLIMIENTO
130p,10495t,NO SE DETECTO INCUMPLIMIENTO
40p,10534t,NO SE DETECTO INCUMPLIMIENTO
128p,10534t,NO SE DETECTO INCUMPLIMIENTO
221p,10534t,NO SE DETECTO INCUMPLIMIENTO
40p,10634t,NO SE DETECTO INCUMPLIMIENTO
42p,10634t,NO SE DETECTO INCUMPLIMIENTO
40p,10635t,NO SE DETECTO INCUMPLIMIENTO
42p,10635t,NO SE DETECTO INCUMPLIMIENTO
40p,10648t,NO SE DETECTO INCUMPLIMIENTO
134p,10648t,NO SE DETECTO INCUMPLIMIENTO
40p,10649t,NO SE DETECTO INCUMPLIMIENTO
134p,10649t,NO SE DETECTO INCUMPLIMIENTO
40p,10651t,NO SE DETECTO INCUMPLIMIENTO
75p,10651t,NO SE DETECTO INCUMPLIMIENTO
124p,10651t,NO SE DETECTO INCUMPLIMIENTO
163p,10651t,NO SE DETECTO INCUMPLIMIENTO
40p,10655t,NO SE DETECTO INCUMPLIMIENTO
223p,10655t,NO SE DETECTO INCUMPLIMIENTO
40p,10675t,NO SE DETECTO INCUMPLIMIENTO
203p,10675t,NO SE DETECTO INCUMPLIMIENTO
40p,10687t,NO SE DETECTO INCUMPLIMIENTO
42p,10687t,NO SE DETECTO INCUMPLIMIENTO
41p,94t,Carece de fecha de caducidad
41p,97t,NO SE DETECTO INCUMPLIMIENTO
41p,157t,Carece de leyenda : No etiquetado para su venta Individual
41p,158t,NO SE DETECTO INCUMPLIMIENTO
41p,156t,NO SE DETECTO INCUMPLIMIENTO
43p,156t,NO SE DETECTO INCUMPLIMIENTO
41p,160t,NO SE DETECTO INCUMPLIMIENTO
41p,171t,Carece de veracidad en informaci¢n
41p,172t,Producto Caducado
41p,173t,NO SE DETECTO INCUMPLIMIENTO
41p,175t,NO SE DETECTO INCUMPLIMIENTO
41p,176t,NO SE DETECTO INCUMPLIMIENTO
41p,177t,Ostenta la fecha de caducidad en forma ilegible
41p,182t,NO SE DETECTO INCUMPLIMIENTO
41p,216t,NO SE DETECTO INCUMPLIMIENTO
41p,227t,Carece de toda informacion comercial  en el producto
41p,229t,Carece de fecha de caducidad
41p,230t,No indica veracidad de la informaci¢n comercial
41p,231t,NO SE DETECTO INCUMPLIMIENTO
41p,612t,NO SE DETECTO INCUMPLIMIENTO
41p,616t,NO SE DETECTO INCUMPLIMIENTO
41p,1013t,NO SE DETECTO INCUMPLIMIENTO
43p,1013t,NO SE DETECTO INCUMPLIMIENTO
41p,988t,NO SE DETECTO INCUMPLIMIENTO
43p,988t,NO SE DETECTO INCUMPLIMIENTO
41p,1068t,NO SE DETECTO INCUMPLIMIENTO
41p,1071t,NO SE DETECTO INCUMPLIMIENTO
41p,1080t,NO SE DETECTO INCUMPLIMIENTO
41p,1082t,NO SE DETECTO INCUMPLIMIENTO
41p,1195t,NO SE DETECTO INCUMPLIMIENTO
122p,1195t,NO SE DETECTO INCUMPLIMIENTO
41p,1696t,NO SE DETECTO INCUMPLIMIENTO
43p,1696t,NO SE DETECTO INCUMPLIMIENTO
51p,1696t,NO SE DETECTO INCUMPLIMIENTO
108p,1696t,NO SE DETECTO INCUMPLIMIENTO
41p,2167t,NO SE DETECTO INCUMPLIMIENTO
131p,2167t,NO SE DETECTO INCUMPLIMIENTO
41p,2191t,NO SE DETECTO INCUMPLIMIENTO
41p,2226t,NO SE DETECTO INCUMPLIMIENTO
41p,2270t,NO SE DETECTO INCUMPLIMIENTO
41p,2335t,NO SE DETECTO INCUMPLIMIENTO
41p,2336t,NO SE DETECTO INCUMPLIMIENTO
41p,2336t,Ostenta la informacion comercial en idioma distinto al Español
112p,2336t,NO SE DETECTO INCUMPLIMIENTO
131p,2336t,NO SE DETECTO INCUMPLIMIENTO
41p,2366t,NO SE DETECTO INCUMPLIMIENTO
41p,2394t,NO SE DETECTO INCUMPLIMIENTO
212p,2394t,NO SE DETECTO INCUMPLIMIENTO
41p,2396t,NO SE DETECTO INCUMPLIMIENTO
212p,2396t,NO SE DETECTO INCUMPLIMIENTO
41p,2399t,NO SE DETECTO INCUMPLIMIENTO
41p,2400t,NO SE DETECTO INCUMPLIMIENTO
41p,2426t,NO SE DETECTO INCUMPLIMIENTO
41p,2547t,NO SE DETECTO INCUMPLIMIENTO
131p,2547t,NO SE DETECTO INCUMPLIMIENTO
41p,2623t,NO SE DETECTO INCUMPLIMIENTO
41p,2732t,NO SE DETECTO INCUMPLIMIENTO
108p,2732t,NO SE DETECTO INCUMPLIMIENTO
112p,2732t,NO SE DETECTO INCUMPLIMIENTO
41p,3195t,NO SE DETECTO INCUMPLIMIENTO
57p,3195t,NO SE DETECTO INCUMPLIMIENTO
41p,3968t,NO SE DETECTO INCUMPLIMIENTO
41p,3969t,NO SE DETECTO INCUMPLIMIENTO
41p,3970t,NO SE DETECTO INCUMPLIMIENTO
41p,3974t,NO SE DETECTO INCUMPLIMIENTO
130p,3974t,NO SE DETECTO INCUMPLIMIENTO
41p,3989t,NO SE DETECTO INCUMPLIMIENTO
51p,3989t,NO SE DETECTO INCUMPLIMIENTO
108p,3989t,NO SE DETECTO INCUMPLIMIENTO
41p,3991t,NO SE DETECTO INCUMPLIMIENTO
130p,3991t,NO SE DETECTO INCUMPLIMIENTO
222p,3991t,NO SE DETECTO INCUMPLIMIENTO
41p,4055t,NO SE DETECTO INCUMPLIMIENTO
51p,4055t,NO SE DETECTO INCUMPLIMIENTO
112p,4055t,NO SE DETECTO INCUMPLIMIENTO
41p,4116t,NO SE DETECTO INCUMPLIMIENTO
41p,4246t,NO SE DETECTO INCUMPLIMIENTO
41p,4247t,NO SE DETECTO INCUMPLIMIENTO
41p,4250t,NO SE DETECTO INCUMPLIMIENTO
41p,4251t,NO SE DETECTO INCUMPLIMIENTO
41p,4252t,NO SE DETECTO INCUMPLIMIENTO
41p,4253t,NO SE DETECTO INCUMPLIMIENTO
41p,4255t,NO SE DETECTO INCUMPLIMIENTO
41p,4256t,NO SE DETECTO INCUMPLIMIENTO
41p,4257t,NO SE DETECTO INCUMPLIMIENTO
41p,4258t,NO SE DETECTO INCUMPLIMIENTO
41p,4259t,NO SE DETECTO INCUMPLIMIENTO
41p,4260t,NO SE DETECTO INCUMPLIMIENTO
41p,4261t,NO SE DETECTO INCUMPLIMIENTO
41p,4262t,Carece de toda informacion comercial  en el producto
41p,4263t,NO SE DETECTO INCUMPLIMIENTO
41p,4264t,Carece de toda informacion comercial  en el producto
41p,4265t,NO SE DETECTO INCUMPLIMIENTO
41p,4266t,NO SE DETECTO INCUMPLIMIENTO
41p,4267t,NO SE DETECTO INCUMPLIMIENTO
41p,4268t,NO SE DETECTO INCUMPLIMIENTO
41p,4269t,NO SE DETECTO INCUMPLIMIENTO
41p,4270t,NO SE DETECTO INCUMPLIMIENTO
41p,4280t,NO SE DETECTO INCUMPLIMIENTO
41p,4782t,Carece de toda informacion comercial  en el producto
41p,4783t,Carece de toda informacion comercial  en el producto
41p,4821t,NO SE DETECTO INCUMPLIMIENTO
41p,4928t,NO SE DETECTO INCUMPLIMIENTO
41p,4929t,NO SE DETECTO INCUMPLIMIENTO
130p,4929t,NO SE DETECTO INCUMPLIMIENTO
41p,4930t,NO SE DETECTO INCUMPLIMIENTO
41p,4932t,NO SE DETECTO INCUMPLIMIENTO
41p,4937t,NO SE DETECTO INCUMPLIMIENTO
41p,5112t,NO SE DETECTO INCUMPLIMIENTO
131p,5112t,NO SE DETECTO INCUMPLIMIENTO
41p,5445t,NO SE DETECTO INCUMPLIMIENTO
41p,5446t,NO SE DETECTO INCUMPLIMIENTO
41p,5461t,NO SE DETECTO INCUMPLIMIENTO
41p,5597t,NO SE DETECTO INCUMPLIMIENTO
41p,5620t,NO SE DETECTO INCUMPLIMIENTO
41p,5623t,NO SE DETECTO INCUMPLIMIENTO
108p,5623t,NO SE DETECTO INCUMPLIMIENTO
131p,5623t,NO SE DETECTO INCUMPLIMIENTO
41p,5727t,NO SE DETECTO INCUMPLIMIENTO
41p,5728t,NO SE DETECTO INCUMPLIMIENTO
41p,5736t,NO SE DETECTO INCUMPLIMIENTO
41p,5744t,NO SE DETECTO INCUMPLIMIENTO
41p,5747t,NO SE DETECTO INCUMPLIMIENTO
41p,5750t,NO SE DETECTO INCUMPLIMIENTO
41p,5756t,NO SE DETECTO INCUMPLIMIENTO
41p,5779t,NO SE DETECTO INCUMPLIMIENTO
41p,5795t,NO SE DETECTO INCUMPLIMIENTO
41p,5803t,NO SE DETECTO INCUMPLIMIENTO
41p,5872t,NO SE DETECTO INCUMPLIMIENTO
134p,5872t,NO SE DETECTO INCUMPLIMIENTO
41p,5902t,NO SE DETECTO INCUMPLIMIENTO
41p,5912t,NO SE DETECTO INCUMPLIMIENTO
41p,5948t,NO SE DETECTO INCUMPLIMIENTO
41p,6006t,NO SE DETECTO INCUMPLIMIENTO
134p,6006t,NO SE DETECTO INCUMPLIMIENTO
41p,6054t,NO SE DETECTO INCUMPLIMIENTO
41p,6126t,NO SE DETECTO INCUMPLIMIENTO
132p,6126t,NO SE DETECTO INCUMPLIMIENTO
41p,6137t,NO SE DETECTO INCUMPLIMIENTO
41p,6150t,NO SE DETECTO INCUMPLIMIENTO
173p,6150t,NO SE DETECTO INCUMPLIMIENTO
41p,6184t,NO SE DETECTO INCUMPLIMIENTO
134p,6184t,NO SE DETECTO INCUMPLIMIENTO
41p,6218t,NO SE DETECTO INCUMPLIMIENTO
41p,6263t,NO SE DETECTO INCUMPLIMIENTO
129p,6263t,NO SE DETECTO INCUMPLIMIENTO
41p,6270t,NO SE DETECTO INCUMPLIMIENTO
41p,6275t,NO SE DETECTO INCUMPLIMIENTO
41p,6276t,NO SE DETECTO INCUMPLIMIENTO
41p,6299t,NO SE DETECTO INCUMPLIMIENTO
139p,6299t,NO SE DETECTO INCUMPLIMIENTO
41p,6307t,NO SE DETECTO INCUMPLIMIENTO
41p,6315t,NO SE DETECTO INCUMPLIMIENTO
41p,6316t,NO SE DETECTO INCUMPLIMIENTO
41p,6319t,NO SE DETECTO INCUMPLIMIENTO
41p,6360t,NO SE DETECTO INCUMPLIMIENTO
41p,6373t,NO SE DETECTO INCUMPLIMIENTO
41p,6403t,No cumple con ninguno de los puntos de la norma
131p,6403t,No cumple con ninguno de los puntos de la norma
41p,6421t,NO SE DETECTO INCUMPLIMIENTO
41p,6422t,NO SE DETECTO INCUMPLIMIENTO
41p,6423t,NO SE DETECTO INCUMPLIMIENTO
122p,6423t,NO SE DETECTO INCUMPLIMIENTO
41p,6424t,NO SE DETECTO INCUMPLIMIENTO
41p,6426t,NO SE DETECTO INCUMPLIMIENTO
41p,6427t,NO SE DETECTO INCUMPLIMIENTO
41p,6486t,NO SE DETECTO INCUMPLIMIENTO
41p,6505t,NO SE DETECTO INCUMPLIMIENTO
134p,6505t,NO SE DETECTO INCUMPLIMIENTO
41p,6541t,NO SE DETECTO INCUMPLIMIENTO
41p,6542t,NO SE DETECTO INCUMPLIMIENTO
173p,6542t,NO SE DETECTO INCUMPLIMIENTO
41p,6676t,NO SE DETECTO INCUMPLIMIENTO
41p,7011t,NO SE DETECTO INCUMPLIMIENTO
41p,7012t,NO SE DETECTO INCUMPLIMIENTO
41p,7124t,NO SE DETECTO INCUMPLIMIENTO
41p,7179t,NO SE DETECTO INCUMPLIMIENTO
41p,7180t,NO SE DETECTO INCUMPLIMIENTO
41p,7189t,NO SE DETECTO INCUMPLIMIENTO
41p,7193t,NO SE DETECTO INCUMPLIMIENTO
41p,7375t,NO SE DETECTO INCUMPLIMIENTO
41p,7377t,NO SE DETECTO INCUMPLIMIENTO
41p,7380t,NO SE DETECTO INCUMPLIMIENTO
110p,7380t,NO SE DETECTO INCUMPLIMIENTO
196p,7380t,NO SE DETECTO INCUMPLIMIENTO
41p,7399t,NO SE DETECTO INCUMPLIMIENTO
131p,7399t,NO SE DETECTO INCUMPLIMIENTO
41p,7590t,NO SE DETECTO INCUMPLIMIENTO
41p,7591t,NO SE DETECTO INCUMPLIMIENTO
41p,7594t,NO SE DETECTO INCUMPLIMIENTO
41p,7804t,NO SE DETECTO INCUMPLIMIENTO
41p,7809t,NO SE DETECTO INCUMPLIMIENTO
133p,7809t,NO SE DETECTO INCUMPLIMIENTO
41p,7810t,NO SE DETECTO INCUMPLIMIENTO
133p,7810t,NO SE DETECTO INCUMPLIMIENTO
41p,7812t,NO SE DETECTO INCUMPLIMIENTO
41p,7907t,NO SE DETECTO INCUMPLIMIENTO
136p,7907t,NO SE DETECTO INCUMPLIMIENTO
41p,7917t,NO SE DETECTO INCUMPLIMIENTO
51p,7917t,NO SE DETECTO INCUMPLIMIENTO
112p,7917t,NO SE DETECTO INCUMPLIMIENTO
131p,7917t,NO SE DETECTO INCUMPLIMIENTO
254p,7917t,NO SE DETECTO INCUMPLIMIENTO
41p,7955t,NO SE DETECTO INCUMPLIMIENTO
94p,7955t,NO SE DETECTO INCUMPLIMIENTO
131p,7955t,NO SE DETECTO INCUMPLIMIENTO
139p,7955t,NO SE DETECTO INCUMPLIMIENTO
288p,7955t,NO SE DETECTO INCUMPLIMIENTO
41p,7994t,NO SE DETECTO INCUMPLIMIENTO
131p,7994t,NO SE DETECTO INCUMPLIMIENTO
154p,7994t,NO SE DETECTO INCUMPLIMIENTO
220p,7994t,NO SE DETECTO INCUMPLIMIENTO
41p,7996t,NO SE DETECTO INCUMPLIMIENTO
94p,7996t,NO SE DETECTO INCUMPLIMIENTO
131p,7996t,NO SE DETECTO INCUMPLIMIENTO
41p,7999t,NO SE DETECTO INCUMPLIMIENTO
278p,7999t,NO SE DETECTO INCUMPLIMIENTO
41p,8000t,NO SE DETECTO INCUMPLIMIENTO
41p,8046t,NO SE DETECTO INCUMPLIMIENTO
122p,8046t,NO SE DETECTO INCUMPLIMIENTO
41p,8123t,NO SE DETECTO INCUMPLIMIENTO
41p,8161t,NO SE DETECTO INCUMPLIMIENTO
130p,8161t,Carece de informacion nutrimental
41p,8162t,NO SE DETECTO INCUMPLIMIENTO
41p,8162t,Carece de toda informacion comercial  en el producto
41p,8194t,NO SE DETECTO INCUMPLIMIENTO
41p,8195t,NO SE DETECTO INCUMPLIMIENTO
41p,8199t,NO SE DETECTO INCUMPLIMIENTO
123p,8199t,NO SE DETECTO INCUMPLIMIENTO
134p,8199t,NO SE DETECTO INCUMPLIMIENTO
134p,8199t,Carece de la informacion comercial obligatoria
41p,8207t,NO SE DETECTO INCUMPLIMIENTO
132p,8207t,NO SE DETECTO INCUMPLIMIENTO
41p,8238t,No cumple con  Ninguno de los puntos de la Norma
41p,8624t,NO SE DETECTO INCUMPLIMIENTO
128p,8624t,NO SE DETECTO INCUMPLIMIENTO
41p,8625t,NO SE DETECTO INCUMPLIMIENTO
41p,8626t,NO SE DETECTO INCUMPLIMIENTO
41p,8627t,NO SE DETECTO INCUMPLIMIENTO
41p,8628t,NO SE DETECTO INCUMPLIMIENTO
122p,8628t,NO SE DETECTO INCUMPLIMIENTO
41p,8629t,NO SE DETECTO INCUMPLIMIENTO
41p,8630t,NO SE DETECTO INCUMPLIMIENTO
41p,8631t,NO SE DETECTO INCUMPLIMIENTO
41p,8632t,NO SE DETECTO INCUMPLIMIENTO
41p,8633t,NO SE DETECTO INCUMPLIMIENTO
41p,8634t,NO SE DETECTO INCUMPLIMIENTO
41p,8635t,NO SE DETECTO INCUMPLIMIENTO
41p,8639t,NO SE DETECTO INCUMPLIMIENTO
41p,8640t,NO SE DETECTO INCUMPLIMIENTO
41p,8644t,NO SE DETECTO INCUMPLIMIENTO
41p,8650t,NO SE DETECTO INCUMPLIMIENTO
41p,8653t,NO SE DETECTO INCUMPLIMIENTO
41p,8654t,NO SE DETECTO INCUMPLIMIENTO
41p,8784t,NO SE DETECTO INCUMPLIMIENTO
41p,8789t,NO SE DETECTO INCUMPLIMIENTO
41p,8790t,NO SE DETECTO INCUMPLIMIENTO
41p,8791t,NO SE DETECTO INCUMPLIMIENTO
41p,8861t,NO SE DETECTO INCUMPLIMIENTO
41p,8927t,NO SE DETECTO INCUMPLIMIENTO
41p,8989t,Producto Caducado
41p,9081t,NO SE DETECTO INCUMPLIMIENTO
41p,9198t,NO SE DETECTO INCUMPLIMIENTO
108p,9198t,NO SE DETECTO INCUMPLIMIENTO
41p,9533t,NO SE DETECTO INCUMPLIMIENTO
41p,9542t,NO SE DETECTO INCUMPLIMIENTO
41p,9544t,NO SE DETECTO INCUMPLIMIENTO
41p,9549t,NO SE DETECTO INCUMPLIMIENTO
41p,9551t,NO SE DETECTO INCUMPLIMIENTO
41p,9552t,NO SE DETECTO INCUMPLIMIENTO
41p,9553t,NO SE DETECTO INCUMPLIMIENTO
41p,9558t,NO SE DETECTO INCUMPLIMIENTO
41p,9596t,NO SE DETECTO INCUMPLIMIENTO
41p,9597t,NO SE DETECTO INCUMPLIMIENTO
41p,9601t,NO SE DETECTO INCUMPLIMIENTO
41p,9602t,NO SE DETECTO INCUMPLIMIENTO
41p,9606t,NO SE DETECTO INCUMPLIMIENTO
41p,9610t,NO SE DETECTO INCUMPLIMIENTO
41p,9803t,NO SE DETECTO INCUMPLIMIENTO
41p,9810t,NO SE DETECTO INCUMPLIMIENTO
41p,9812t,NO SE DETECTO INCUMPLIMIENTO
41p,10074t,Carece de fecha de caducidad
41p,10346t,NO SE DETECTO INCUMPLIMIENTO
41p,10347t,NO SE DETECTO INCUMPLIMIENTO
41p,10348t,NO SE DETECTO INCUMPLIMIENTO
41p,10704t,NO SE DETECTO INCUMPLIMIENTO
278p,10704t,NO SE DETECTO INCUMPLIMIENTO
41p,10706t,NO SE DETECTO INCUMPLIMIENTO
41p,10707t,NO SE DETECTO INCUMPLIMIENTO
41p,10709t,NO SE DETECTO INCUMPLIMIENTO
41p,10710t,NO SE DETECTO INCUMPLIMIENTO
41p,10711t,NO SE DETECTO INCUMPLIMIENTO
41p,10729t,NO SE DETECTO INCUMPLIMIENTO
41p,10755t,NO SE DETECTO INCUMPLIMIENTO
